subID,condition,payout,it,lr,sticky
69950158,bomb,89,2.09573237829666,0.89763022882279,0.783695175860231
70143722,bomb,110,7.73440143515478,0.892613015353769,0.812953030995387
70327817,gems,109,7.78153526937979,0.631741567349283,0.929240988608589
71391529,gems,94,10.9782063702873,0.0103494427619464,0.820748444422344
72314732,gems,108,7.45604278526427,0.477223033809743,1.69504679558931
73281822,gems,134,9.93213625634053,0.44581990747225,0.9108310806077
73356725,gems,100,7.2306423162014,0.587283450676384,2.1032109139841
73410587,gems,99,10.6343223385916,0.75899352130348,-0.753926257419693
73803243,gems,102,8.05108393146313,0.482554561380164,1.80525356298408
75358047,bomb,92,4.1677361346077,0.985680761931231,-0.140725392312557
75464013,gems,96,5.22465576946735,0.293593291973823,2.66572749634008
75889933,bomb,84,6.03739432635654,0.623242183948023,-0.234317274214734
75970112,bomb,97,8.36401538438633,0.597041206960675,2.08560698335451
76694274,bomb,94,5.29099553007609,0.539021594390053,2.48836203265481
77182599,bomb,84,4.24477247410241,0.0169049906591513,-0.582478296765162
78194650,bomb,107,3.54314673181726,0.755579698499829,1.5069902711741
78371250,bomb,116,18.0743664493744,0.645465200897483,1.10821172079671
78802959,gems,86,1.09477594334665,0.969599115959607,0.745895815929751
79270934,bomb,117,5.31215579499735,0.257806773713337,0.925939120297308
79886005,bomb,73,3.04522538931263,0.72849364733209,0.378964879497488
81254436,gems,121,10.4651194129094,0.674137556173863,-0.201817777435408
81424181,gems,101,6.0217139514169,0.94491226862259,-0.834008988069801
82111764,bomb,85,14.6681223150692,0.72626388699103,1.29135809296512
83071271,bomb,86,6.19650079896077,0.608664146885649,0.920324610269238
83747052,bomb,99,10.2614119808738,0.658389096732259,1.25729442382845
85163684,bomb,102,5.84782722730108,0.556371756594354,1.93643712611839
85315080,gems,105,11.0899855801586,0.57471102413611,0.95325068055084
85432434,gems,116,13.6139550060781,0.716632142215485,1.30336696475525
85496804,gems,108,9.99870159985529,0.590237639026417,1.81906935433656
85662546,bomb,138,5.88343773974693,0.618169619802493,2.1810142672743
85978299,gems,89,3.73248145328069,0.373593414183617,0.649355495525554
86236167,gems,136,4.99305235472716,0.838709049215487,0.106773295812498
88089909,gems,133,6.84579569734161,0.344535618875096,1.37388782080752
88158401,gems,104,2.29069649630139,0.781148426485033,2.26589014607652
88377512,bomb,96,8.25353965696112,0.363264786290554,2.85213599125859
89549857,gems,107,4.30601504030211,0.665206915157452,0.932279534660573
90200205,bomb,122,7.70500558450444,0.740341876677562,2.00120542916557
90502714,bomb,93,3.42129469713543,0.343915462806773,3.00618231675528
90686500,gems,80,1.19654780320717,0.979128263631685,-0.326581826680335
90829758,bomb,104,1.26420751705837,0.797179260033311,1.50765149021506
92272970,bomb,129,8.27358126606659,0.61241899025721,2.18471153169008
92465855,bomb,70,3.59744887361013,0.000553523673111601,3.49528559525704
92952111,gems,104,5.27277036806304,0.671228261441014,2.08610952121526
93093400,gems,103,5.44061894738306,0.583550146394923,1.7259881955455
93203163,gems,140,7.87631866549808,0.704248331077744,1.29212236789702
93577392,gems,100,2.60689471997477,0.580638024697601,0.145001593267835
94038596,gems,119,7.50301633624065,0.257623311589481,1.7805693418168
94247567,gems,107,6.39038441986758,0.25377216346821,2.72331140057226
94580299,gems,132,7.53195284801497,0.814102228996611,1.18227836317303
94710788,gems,124,8.17891289753207,0.430911538236622,0.394334185164258
95138080,gems,103,7.3668082737487,0.557407732199546,0.672561696530109
96045467,bomb,107,8.90609993743481,0.7808542495172,1.50944471123374
96047174,bomb,99,7.10407120276147,0.607996941825269,2.39973742625432
96529321,bomb,85,8.21979054316728,0.00678135858507822,-0.282651013023198
96664144,bomb,133,5.18961094869275,0.552233568759428,1.65829042132216
97087123,gems,103,2.78747380274695,0.83081778913835,0.240494418552714
97971136,gems,110,11.0948053124657,0.53639051057203,0.40244475974049
98280017,gems,100,2.99131557420597,0.688912356952301,0.321195277672231
98788510,bomb,148,5.80835140828952,0.993895974931259,1.98159169997
99493690,gems,90,3.98607493646138,0.385821643371578,1.93246963991792
99588775,gems,117,0.606763888492822,0.911152956617244,-0.206116120166373
99756179,gems,110,7.68807692331355,0.14591280500728,0.286210678805329
